Plate,Well Number,Proliferation Score,Video Path
LT0001_12,310,0.9828,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00310_01.mp4
LT0001_12,50,2.0128,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00050_01.mp4
LT0001_12,59,2.5955,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00059_01.mp4
LT0001_12,41,2.1800,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00041_01.mp4
LT0001_12,330,3.2281,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00330_01.mp4
LT0001_12,366,2.2566,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00366_01.mp4
LT0001_12,229,2.2833,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00229_01.mp4
LT0001_12,97,3.4265,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00097_01.mp4
LT0001_12,90,3.2340,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00090_01.mp4
LT0001_12,359,2.3659,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00359_01.mp4
LT0001_12,152,3.6667,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00152_01.mp4
LT0001_12,96,3.0286,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00096_01.mp4
LT0001_12,98,2.9065,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00098_01.mp4
LT0001_12,117,3.6977,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00117_01.mp4
LT0001_12,88,2.7342,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00088_01.mp4
LT0001_12,333,1.8871,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00333_01.mp4
LT0001_12,16,3.3000,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00016_01.mp4
LT0001_12,242,2.9706,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00242_01.mp4
LT0001_12,73,2.4111,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00073_01.mp4
LT0001_12,275,2.6071,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00275_01.mp4
LT0001_12,146,3.6292,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00146_01.mp4
LT0001_12,180,1.3810,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00180_01.mp4
LT0001_12,350,3.1538,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00350_01.mp4
LT0001_12,15,2.9326,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00015_01.mp4
LT0001_12,142,2.4648,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00142_01.mp4
LT0001_12,244,2.4590,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00244_01.mp4
LT0001_12,210,2.9394,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00210_01.mp4
LT0001_12,375,2.6753,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00375_01.mp4
LT0001_12,348,2.3469,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00348_01.mp4
LT0001_12,53,1.5926,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00053_01.mp4
LT0001_12,167,1.6739,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00167_01.mp4
LT0001_12,166,2.3220,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00166_01.mp4
LT0001_12,233,2.3654,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00233_01.mp4
LT0001_12,317,1.9630,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00317_01.mp4
LT0001_12,246,3.6429,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00246_01.mp4
LT0001_12,123,2.5524,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00123_01.mp4
LT0001_12,277,2.7647,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00277_01.mp4
LT0001_12,77,3.5000,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00077_01.mp4
LT0001_12,251,3.0000,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00251_01.mp4
LT0001_12,368,2.9714,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00368_01.mp4
LT0001_12,232,2.6349,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00232_01.mp4
LT0001_12,8,3.2195,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00008_01.mp4
LT0001_12,3,3.7500,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00003_01.mp4
LT0001_12,71,2.8352,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00071_01.mp4
LT0002_02,50,4.0194,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00050_01.mp4
LT0002_02,83,3.1443,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00083_01.mp4
LT0002_02,295,3.6757,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00295_01.mp4
LT0002_02,274,4.3913,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00274_01.mp4
LT0002_02,79,4.5890,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00079_01.mp4
LT0002_02,217,4.0519,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00217_01.mp4
LT0002_02,358,3.2581,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00358_01.mp4
LT0002_02,263,3.6234,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00263_01.mp4
LT0002_02,188,4.8868,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00188_01.mp4
LT0002_02,320,4.7742,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00320_01.mp4
LT0002_02,195,3.9437,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00195_01.mp4
LT0002_02,376,4.1042,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00376_01.mp4
LT0002_02,101,5.0602,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00101_01.mp4
LT0002_02,354,4.1714,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00354_01.mp4
LT0002_02,144,4.2763,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00144_01.mp4
LT0002_02,133,3.5847,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00133_01.mp4
LT0002_02,40,4.6962,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00040_01.mp4
LT0002_02,20,4.2381,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00020_01.mp4
LT0002_02,227,3.0789,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00227_01.mp4
LT0002_02,114,4.3276,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00114_01.mp4
LT0002_02,301,3.0562,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00301_01.mp4
LT0002_02,243,4.0545,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00243_01.mp4
LT0002_02,241,4.5288,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00241_01.mp4
LT0002_02,379,2.3878,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00379_01.mp4
LT0002_02,62,4.2100,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00062_01.mp4
LT0002_02,128,3.3390,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00128_01.mp4
LT0002_02,255,3.2051,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00255_01.mp4
LT0002_02,171,4.1887,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00171_01.mp4
LT0002_02,275,3.8472,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00275_01.mp4
LT0002_02,173,3.7568,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00173_01.mp4
LT0002_02,31,3.4247,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00031_01.mp4
LT0002_02,145,4.8472,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00145_01.mp4
LT0002_02,102,3.7683,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00102_01.mp4
LT0002_02,100,4.1646,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00100_01.mp4
LT0002_02,368,3.1136,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00368_01.mp4
LT0002_02,199,3.8125,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00199_01.mp4
LT0002_02,109,4.8283,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00109_01.mp4
LT0002_02,180,3.3571,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00180_01.mp4
LT0002_02,267,3.8649,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00267_01.mp4
LT0002_02,120,4.6538,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00120_01.mp4
LT0002_02,277,3.2000,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00277_01.mp4
LT0002_02,14,4.7234,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00014_01.mp4
LT0002_02,208,3.8387,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00208_01.mp4
LT0002_02,60,4.0156,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00060_01.mp4
LT0002_02,251,2.7013,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00251_01.mp4
LT0002_02,107,3.4762,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00107_01.mp4
LT0002_02,244,3.8182,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00244_01.mp4
LT0002_02,363,2.9444,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00363_01.mp4
LT0002_02,276,3.5538,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00276_01.mp4
LT0002_02,126,3.2000,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00126_01.mp4
LT0002_02,47,5.3818,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00047_01.mp4
LT0002_02,64,4.0909,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00064_01.mp4
LT0002_02,333,3.3191,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00333_01.mp4
LT0002_02,193,3.7797,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00193_01.mp4
LT0002_02,214,3.2174,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00214_01.mp4
LT0002_02,16,4.3146,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00016_01.mp4
LT0002_02,356,3.2000,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00356_01.mp4
LT0002_02,174,4.1064,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00174_01.mp4
LT0002_02,287,3.5610,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00287_01.mp4
LT0002_02,163,3.4706,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00163_01.mp4
LT0002_02,340,3.0000,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00340_01.mp4
LT0002_02,104,5.3803,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00104_01.mp4
LT0002_02,183,4.2414,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00183_01.mp4
LT0002_02,7,5.2549,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00007_01.mp4
LT0002_02,242,4.0000,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00242_01.mp4
LT0002_02,80,3.9310,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00080_01.mp4
LT0002_02,273,4.1304,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00273_01.mp4
LT0002_02,166,3.8835,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00166_01.mp4
LT0002_02,308,3.7241,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00308_01.mp4
LT0002_02,189,5.5000,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00189_01.mp4
LT0002_02,4,4.1429,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00004_01.mp4
LT0002_02,73,3.8019,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00073_01.mp4
LT0002_02,305,5.1698,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00305_01.mp4
LT0002_02,213,3.5600,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00213_01.mp4
LT0002_02,160,3.7600,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00160_01.mp4
LT0002_02,286,2.6667,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00286_01.mp4
LT0002_02,13,4.9733,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00013_01.mp4
LT0002_02,115,4.1455,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00115_01.mp4
LT0002_02,311,4.0645,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00311_01.mp4
LT0002_02,23,4.2055,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00023_01.mp4
LT0002_02,381,2.1591,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00381_01.mp4
LT0002_02,34,3.4024,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00034_01.mp4
LT0002_02,39,4.9130,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00039_01.mp4
LT0002_02,130,4.5843,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00130_01.mp4
LT0002_02,321,3.6389,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00321_01.mp4
LT0002_02,318,3.0238,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00318_01.mp4
LT0002_02,108,3.4691,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00108_01.mp4
LT0002_02,317,3.5854,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00317_01.mp4
LT0002_02,69,5.1029,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00069_01.mp4
LT0002_02,324,4.0000,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00324_01.mp4
LT0002_02,283,4.2368,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00283_01.mp4
LT0002_02,187,3.6981,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00187_01.mp4
LT0002_02,57,4.9014,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00057_01.mp4
LT0002_02,82,2.8116,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00082_01.mp4
LT0002_02,383,3.5476,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00383_01.mp4
LT0002_02,181,3.9014,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00181_01.mp4
LT0002_02,285,3.4839,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00285_01.mp4
LT0002_02,167,3.9070,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00167_01.mp4
LT0002_02,365,3.7241,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00365_01.mp4
LT0002_02,27,4.0154,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00027_01.mp4
LT0002_02,51,4.6744,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00051_01.mp4
LT0002_02,362,3.0000,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00362_01.mp4
LT0002_02,350,3.9355,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00350_01.mp4
LT0002_02,48,5.0000,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00048_01.mp4
LT0002_02,139,4.5857,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00139_01.mp4
LT0002_02,124,4.8143,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00124_01.mp4
LT0002_02,303,3.9268,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00303_01.mp4
LT0002_02,154,3.2444,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00154_01.mp4
LT0002_02,9,5.4038,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00009_01.mp4
LT0002_02,135,3.2772,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00135_01.mp4
LT0002_02,361,3.6301,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00361_01.mp4
LT0002_02,66,5.2500,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00066_01.mp4
LT0002_02,30,3.9726,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00030_01.mp4
LT0002_02,12,5.4259,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00012_01.mp4
LT0002_02,182,3.9868,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00182_01.mp4
LT0002_02,96,2.3505,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00096_01.mp4
LT0002_02,110,4.3864,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00110_01.mp4
LT0002_02,25,3.4952,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00025_01.mp4
LT0002_02,204,3.5294,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00204_01.mp4
LT0002_02,123,4.3956,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00123_01.mp4
LT0002_02,372,3.8281,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00372_01.mp4
LT0002_02,129,3.9419,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00129_01.mp4
LT0002_02,49,3.8395,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00049_01.mp4
LT0002_02,41,4.1061,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00041_01.mp4
LT0002_02,341,5.0909,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00341_01.mp4
LT0002_02,95,2.6762,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00095_01.mp4
LT0002_02,281,3.4545,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00281_01.mp4
LT0002_02,54,4.9310,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00054_01.mp4
LT0002_02,177,4.5147,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00177_01.mp4
LT0002_02,299,2.6029,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00299_01.mp4
LT0002_02,329,4.5484,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00329_01.mp4
LT0002_02,184,4.9792,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00184_01.mp4
LT0002_02,344,3.0714,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00344_01.mp4
LT0002_02,59,4.0385,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00059_01.mp4
LT0002_02,46,4.0723,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00046_01.mp4
LT0002_02,105,4.9464,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00105_01.mp4
LT0002_02,99,4.2527,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00099_01.mp4
LT0002_02,111,4.5432,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00111_01.mp4
LT0002_02,346,3.3194,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00346_01.mp4
LT0002_02,349,1.6098,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00349_01.mp4
LT0002_02,84,2.6301,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00084_01.mp4
LT0002_02,316,5.8125,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00316_01.mp4
LT0002_02,328,3.9000,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00328_01.mp4
LT0002_02,98,4.1940,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00098_01.mp4
LT0002_02,282,4.0238,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00282_01.mp4
LT0002_02,325,4.5294,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00325_01.mp4
LT0002_02,28,4.8194,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00028_01.mp4
LT0002_02,348,2.9342,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00348_01.mp4
LT0002_02,307,3.6765,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00307_01.mp4
LT0002_02,35,3.3077,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00035_01.mp4
LT0002_02,152,4.2340,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00152_01.mp4
LT0002_02,197,3.2979,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00197_01.mp4
LT0002_02,141,4.7727,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00141_01.mp4
LT0002_02,302,5.4468,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00302_01.mp4
LT0002_02,169,3.8116,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00169_01.mp4
LT0002_02,279,4.2750,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00279_01.mp4
LT0002_02,71,3.7711,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00071_01.mp4
LT0002_02,300,3.5435,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00300_01.mp4
LT0002_02,218,3.3521,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00218_01.mp4
LT0002_02,296,4.3810,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00296_01.mp4
LT0002_02,58,3.7528,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00058_01.mp4
LT0002_02,36,3.3171,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00036_01.mp4
LT0002_02,215,3.7761,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00215_01.mp4
LT0002_02,310,3.4000,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00310_01.mp4
LT0002_02,21,4.8354,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00021_01.mp4
LT0002_02,32,4.2500,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00032_01.mp4
LT0002_02,6,4.0000,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00006_01.mp4
LT0002_02,338,2.9286,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00338_01.mp4
LT0002_02,77,5.6600,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00077_01.mp4
LT0002_02,249,3.2576,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00249_01.mp4
LT0002_02,38,4.7191,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00038_01.mp4
LT0002_02,103,4.1857,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00103_01.mp4
LT0002_02,127,4.5000,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00127_01.mp4
LT0002_02,254,4.3929,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00254_01.mp4
LT0002_02,156,3.2742,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00156_01.mp4
LT0002_02,198,4.7105,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00198_01.mp4
LT0002_02,268,4.3556,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00268_01.mp4
