Plate,Well Number,Proliferation Score,Video Path
LT0002_24,168,3.8065,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00168_01.mp4
LT0002_24,48,3.3889,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00048_01.mp4
LT0002_24,64,3.4565,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00064_01.mp4
LT0002_24,115,2.6792,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00115_01.mp4
LT0002_24,247,2.4615,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00247_01.mp4
LT0002_24,147,2.6176,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00147_01.mp4
LT0002_24,10,3.0000,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00010_01.mp4
LT0002_24,304,2.4000,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00304_01.mp4
LT0002_24,4,2.3506,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00004_01.mp4
LT0002_24,198,2.8600,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00198_01.mp4
LT0002_24,326,3.1136,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00326_01.mp4
LT0002_24,56,3.6400,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00056_01.mp4
LT0002_24,213,3.3509,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00213_01.mp4
LT0002_24,21,3.6962,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00021_01.mp4
LT0002_24,63,4.3684,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00063_01.mp4
LT0002_24,357,2.9722,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00357_01.mp4
LT0002_24,346,2.1250,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00346_01.mp4
LT0002_24,112,3.1864,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00112_01.mp4
LT0002_24,141,3.3455,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00141_01.mp4
LT0002_24,107,2.4429,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00107_01.mp4
LT0002_24,174,3.0000,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00174_01.mp4
LT0002_24,139,2.5610,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00139_01.mp4
LT0002_24,339,2.8615,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00339_01.mp4
LT0002_24,195,3.8542,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00195_01.mp4
LT0002_24,310,2.9429,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00310_01.mp4
LT0002_24,50,3.5000,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00050_01.mp4
LT0002_24,59,3.5319,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00059_01.mp4
LT0002_24,41,2.8961,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00041_01.mp4
LT0002_24,330,2.6875,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00330_01.mp4
LT0002_24,366,3.5439,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00366_01.mp4
LT0002_24,229,2.9394,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00229_01.mp4
LT0002_24,97,2.9867,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00097_01.mp4
LT0002_24,90,4.0938,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00090_01.mp4
LT0002_24,359,2.4038,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00359_01.mp4
LT0002_24,152,2.8077,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00152_01.mp4
LT0002_24,96,2.0769,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00096_01.mp4
LT0002_24,98,3.7167,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00098_01.mp4
LT0002_24,117,3.2558,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00117_01.mp4
LT0002_24,88,3.5000,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00088_01.mp4
LT0002_24,333,3.4717,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00333_01.mp4
LT0002_24,16,3.5326,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00016_01.mp4
LT0002_24,242,3.8750,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00242_01.mp4
LT0002_24,73,3.3793,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00073_01.mp4
LT0002_24,275,2.6400,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00275_01.mp4
LT0002_24,146,2.8983,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00146_01.mp4
LT0002_24,180,3.9796,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00180_01.mp4
LT0002_24,350,3.8387,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00350_01.mp4
LT0002_24,15,3.4932,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00015_01.mp4
LT0002_24,142,2.5077,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00142_01.mp4
LT0002_24,244,2.7778,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00244_01.mp4
LT0002_24,210,2.9167,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00210_01.mp4
LT0002_24,375,3.6429,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00375_01.mp4
LT0002_24,348,2.7258,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00348_01.mp4
LT0002_24,53,3.8361,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00053_01.mp4
LT0002_24,167,3.3898,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00167_01.mp4
LT0002_24,166,2.1846,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00166_01.mp4
LT0002_24,233,3.1200,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00233_01.mp4
LT0002_24,317,2.4545,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00317_01.mp4
LT0002_24,246,3.4857,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00246_01.mp4
LT0002_24,123,3.1852,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00123_01.mp4
LT0002_24,277,2.8148,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00277_01.mp4
LT0002_24,77,3.5200,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00077_01.mp4
LT0002_24,251,2.5217,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00251_01.mp4
LT0002_24,368,1.4792,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00368_01.mp4
LT0002_24,232,3.2432,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00232_01.mp4
LT0002_24,8,2.5574,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00008_01.mp4
LT0002_24,3,3.0545,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00003_01.mp4
LT0002_24,71,3.2500,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_24/00071_01.mp4
LT0001_12,135,3.4459,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00135_01.mp4
LT0001_12,110,2.9304,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00110_01.mp4
LT0001_12,94,2.2857,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00094_01.mp4
LT0001_12,208,2.4615,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00208_01.mp4
LT0001_12,288,2.4746,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00288_01.mp4
LT0001_12,142,2.3333,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00142_01.mp4
LT0001_12,178,2.0000,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00178_01.mp4
LT0001_12,243,2.6098,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00243_01.mp4
LT0001_12,327,2.4380,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00327_01.mp4
LT0001_12,53,1.5686,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00053_01.mp4
LT0001_12,55,1.3333,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00055_01.mp4
LT0001_12,14,3.1857,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00014_01.mp4
LT0001_12,293,1.6047,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00293_01.mp4
LT0001_12,22,2.0845,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00022_01.mp4
LT0001_12,269,2.5106,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00269_01.mp4
LT0001_12,174,2.1481,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00174_01.mp4
LT0001_12,220,2.4912,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00220_01.mp4
LT0001_12,236,2.6774,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00236_01.mp4
LT0001_12,114,2.8636,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00114_01.mp4
LT0001_12,190,1.9630,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00190_01.mp4
LT0001_12,332,1.8571,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00332_01.mp4
LT0001_12,323,2.5217,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00323_01.mp4
LT0001_12,225,2.0426,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00225_01.mp4
LT0001_12,103,2.3158,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00103_01.mp4
LT0001_12,340,2.6250,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00340_01.mp4
LT0001_12,352,2.0000,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00352_01.mp4
LT0001_12,324,2.3750,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00324_01.mp4
LT0001_12,70,3.3725,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00070_01.mp4
LT0001_12,333,1.8070,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00333_01.mp4
LT0001_12,85,1.7168,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00085_01.mp4
LT0001_12,356,2.4133,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00356_01.mp4
LT0001_12,240,2.6087,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00240_01.mp4
LT0001_12,25,2.5743,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00025_01.mp4
LT0001_12,96,2.7812,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00096_01.mp4
LT0001_12,283,2.8750,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00283_01.mp4
LT0001_12,131,2.1449,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00131_01.mp4
LT0001_12,44,2.0909,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00044_01.mp4
LT0001_12,200,2.4857,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00200_01.mp4
LT0001_12,216,1.3962,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00216_01.mp4
LT0001_12,353,2.1875,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00353_01.mp4
LT0001_12,195,2.0000,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00195_01.mp4
LT0001_12,34,1.7875,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00034_01.mp4
LT0001_12,226,2.0233,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00226_01.mp4
LT0001_12,67,1.5424,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00067_01.mp4
LT0001_12,260,2.1795,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00260_01.mp4
LT0001_12,163,2.3529,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00163_01.mp4
LT0001_12,41,1.9783,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00041_01.mp4
LT0001_12,268,2.5000,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00268_01.mp4
LT0001_12,360,2.7966,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00360_01.mp4
LT0001_12,371,1.8000,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00371_01.mp4
LT0001_12,302,2.4068,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00302_01.mp4
LT0001_12,16,3.0161,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00016_01.mp4
LT0001_12,315,1.7885,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00315_01.mp4
LT0001_12,187,1.8438,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00187_01.mp4
LT0001_12,159,2.2787,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00159_01.mp4
LT0001_12,285,2.6531,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00285_01.mp4
LT0001_12,99,2.7595,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00099_01.mp4
LT0001_12,222,2.6667,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00222_01.mp4
LT0001_12,382,2.9767,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00382_01.mp4
LT0001_12,46,1.4103,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00046_01.mp4
LT0001_12,181,2.0700,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00181_01.mp4
LT0001_12,256,2.6364,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00256_01.mp4
LT0001_12,251,2.6875,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00251_01.mp4
LT0001_12,310,0.9057,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00310_01.mp4
LT0001_12,57,2.5926,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00057_01.mp4
LT0001_12,21,2.3684,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00021_01.mp4
LT0001_12,274,1.8333,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00274_01.mp4
LT0001_12,47,1.2154,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00047_01.mp4
LT0001_12,257,1.9149,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00257_01.mp4
LT0001_12,265,2.6355,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00265_01.mp4
LT0001_12,199,4.1613,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00199_01.mp4
LT0001_12,253,2.3608,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00253_01.mp4
LT0001_12,336,2.2464,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00336_01.mp4
LT0001_12,179,1.5000,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00179_01.mp4
LT0001_12,254,1.9595,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00254_01.mp4
LT0001_12,219,2.3765,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00219_01.mp4
LT0001_12,250,2.8333,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00250_01.mp4
LT0001_12,266,2.1923,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00266_01.mp4
LT0001_12,342,2.8030,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00342_01.mp4
LT0001_12,232,2.8246,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00232_01.mp4
LT0001_12,15,2.6705,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00015_01.mp4
LT0001_12,304,2.0217,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00304_01.mp4
LT0001_12,86,1.1197,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00086_01.mp4
LT0001_12,118,2.5000,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00118_01.mp4
LT0001_12,318,1.6389,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00318_01.mp4
LT0001_12,111,3.3443,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00111_01.mp4
LT0001_12,32,1.7111,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00032_01.mp4
LT0001_12,367,2.2941,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00367_01.mp4
LT0001_12,241,3.1163,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00241_01.mp4
LT0001_12,311,2.0270,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00311_01.mp4
LT0001_12,258,2.0656,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00258_01.mp4
LT0001_12,303,1.9155,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00303_01.mp4
LT0001_12,172,2.8077,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00172_01.mp4
LT0001_12,307,1.6111,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00307_01.mp4
LT0001_12,366,1.9630,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00366_01.mp4
LT0001_12,29,2.5455,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00029_01.mp4
LT0001_12,162,2.1739,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00162_01.mp4
LT0001_12,52,2.5091,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00052_01.mp4
LT0001_12,77,2.8529,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00077_01.mp4
LT0001_12,102,3.2979,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00102_01.mp4
LT0001_12,249,2.2500,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00249_01.mp4
LT0001_12,296,1.2581,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00296_01.mp4
LT0001_12,273,1.3200,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00273_01.mp4
LT0001_12,290,1.3673,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00290_01.mp4
LT0001_12,294,2.6250,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00294_01.mp4
LT0001_12,213,2.5143,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00213_01.mp4
LT0001_12,331,1.9211,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00331_01.mp4
LT0001_12,338,1.3400,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00338_01.mp4
LT0001_12,309,1.5510,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00309_01.mp4
LT0001_12,147,2.9524,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00147_01.mp4
LT0001_12,108,2.8793,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00108_01.mp4
LT0001_12,202,2.4167,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00202_01.mp4
LT0001_12,37,2.4297,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00037_01.mp4
LT0001_12,362,1.4300,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00362_01.mp4
LT0001_12,60,2.5227,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00060_01.mp4
LT0001_12,374,2.3488,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00374_01.mp4
LT0001_12,221,3.9545,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00221_01.mp4
LT0001_12,97,3.3939,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00097_01.mp4
LT0001_12,49,1.8571,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00049_01.mp4
LT0001_12,43,1.7049,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00043_01.mp4
LT0001_12,145,2.5752,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00145_01.mp4
LT0001_12,121,1.5071,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00121_01.mp4
LT0001_12,348,2.0204,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00348_01.mp4
LT0001_12,230,2.0297,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00230_01.mp4
LT0001_12,261,2.1207,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00261_01.mp4
LT0001_12,143,2.5968,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00143_01.mp4
LT0001_12,82,2.9250,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00082_01.mp4
LT0001_12,334,1.7867,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00334_01.mp4
LT0001_12,369,2.3067,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00369_01.mp4
LT0001_12,267,2.9667,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00267_01.mp4
LT0001_12,107,2.4889,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00107_01.mp4
LT0001_12,350,2.5733,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00350_01.mp4
LT0001_12,191,2.2647,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00191_01.mp4
LT0001_12,244,2.1017,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00244_01.mp4
LT0001_12,109,2.4071,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00109_01.mp4
LT0001_12,26,2.3731,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00026_01.mp4
LT0001_12,78,2.2245,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00078_01.mp4
LT0001_12,364,2.4388,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00364_01.mp4
LT0001_12,165,2.1481,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00165_01.mp4
LT0001_12,246,3.0250,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00246_01.mp4
LT0001_12,183,2.5263,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00183_01.mp4
LT0001_12,238,2.0877,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00238_01.mp4
LT0001_12,120,2.6471,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00120_01.mp4
LT0001_12,3,3.0122,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00003_01.mp4
LT0001_12,33,2.6957,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00033_01.mp4
LT0001_12,137,2.8923,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00137_01.mp4
LT0001_12,156,1.9091,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00156_01.mp4
LT0001_12,92,3.4474,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00092_01.mp4
LT0001_12,373,2.5868,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00373_01.mp4
LT0001_12,152,3.2308,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00152_01.mp4
LT0001_12,306,2.3182,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00306_01.mp4
LT0001_12,375,2.3158,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00375_01.mp4
LT0001_12,339,2.3387,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0001_12/00339_01.mp4
